,Data,Preco
8229,1998-12-07,9.7
8230,1998-12-04,9.73
8231,1998-12-03,10.05
8232,1998-12-02,9.71
8233,1998-12-01,9.87
8234,1998-11-30,9.91
8235,1998-11-27,10.77
8236,1998-11-26,10.41
8237,1998-11-25,10.51
8238,1998-11-24,10.58
8239,1998-11-23,10.54
8240,1998-11-20,10.4
8241,1998-11-19,10.45
8242,1998-11-18,10.25
8243,1998-11-17,10.62
8244,1998-11-16,11.1
8245,1998-11-13,11.46
8246,1998-11-12,11.56
8247,1998-11-11,11.45
8248,1998-11-10,11.18
8249,1998-11-09,11.15
8250,1998-11-06,11.51
8251,1998-11-05,11.73
8252,1998-11-04,11.88
8253,1998-11-03,11.93
8254,1998-11-02,12.43
8255,1998-10-30,12.0
8256,1998-10-29,12.31
8257,1998-10-28,12.26
8258,1998-10-27,12.46
8259,1998-10-26,12.74
8260,1998-10-23,12.18
8261,1998-10-22,11.68
8262,1998-10-21,11.94
8263,1998-10-20,11.29
8264,1998-10-19,11.6
8265,1998-10-16,12.11
8266,1998-10-15,11.98
8267,1998-10-14,12.26
8268,1998-10-13,12.73
8269,1998-10-12,13.18
8270,1998-10-09,12.87
8271,1998-10-08,13.23
8272,1998-10-07,13.88
8273,1998-10-06,13.98
8274,1998-10-05,14.1
8275,1998-10-02,14.21
8276,1998-10-01,14.46
8277,1998-09-30,14.71
8278,1998-09-29,14.38
8279,1998-09-28,14.41
8280,1998-09-25,14.55
8281,1998-09-24,14.84
8282,1998-09-23,14.67
8283,1998-09-22,14.36
8284,1998-09-21,14.31
8285,1998-09-18,13.92
8286,1998-09-17,12.97
8287,1998-09-16,12.65
8288,1998-09-15,12.61
8289,1998-09-14,12.47
8290,1998-09-11,12.66
8291,1998-09-10,12.82
8292,1998-09-09,12.53
8293,1998-09-08,12.53
8294,1998-09-07,12.51
8295,1998-09-04,12.96
8296,1998-09-03,12.54
8297,1998-09-02,12.05
8298,1998-09-01,12.11
8299,1998-08-28,12.06
8300,1998-08-27,11.9
8301,1998-08-26,12.24
8302,1998-08-25,12.43
8303,1998-08-24,12.15
8304,1998-08-21,12.02
8305,1998-08-20,12.21
8306,1998-08-19,11.99
8307,1998-08-18,11.87
8308,1998-08-17,11.93
8309,1998-08-14,11.46
8310,1998-08-13,11.48
8311,1998-08-12,11.24
8312,1998-08-11,11.16
8313,1998-08-10,11.62
8314,1998-08-07,12.05
8315,1998-08-06,12.08
8316,1998-08-05,12.32
8317,1998-08-04,12.03
8318,1998-08-03,12.04
8319,1998-07-31,12.63
8320,1998-07-30,12.55
8321,1998-07-29,12.6
8322,1998-07-28,12.74
8323,1998-07-27,12.53
8324,1998-07-24,12.05
8325,1998-07-23,12.23
8326,1998-07-22,12.21
8327,1998-07-21,12.01
8328,1998-07-20,12.11
8329,1998-07-17,12.38
8330,1998-07-16,12.65
8331,1998-07-15,11.79
8332,1998-07-14,11.83
8333,1998-07-13,11.56
8334,1998-07-10,11.61
8335,1998-07-09,11.61
8336,1998-07-08,11.71
8337,1998-07-07,11.66
8338,1998-07-06,11.7
8339,1998-07-03,11.79
8340,1998-07-02,11.95
8341,1998-07-01,11.93
8342,1998-06-30,11.84
8343,1998-06-29,11.83
8344,1998-06-26,12.04
8345,1998-06-25,11.94
8346,1998-06-24,12.5
8347,1998-06-23,12.09
8348,1998-06-22,11.23
8349,1998-06-19,10.89
8350,1998-06-18,10.88
8351,1998-06-17,11.3
8352,1998-06-16,10.77
8353,1998-06-15,10.77
8354,1998-06-12,11.62
8355,1998-06-11,12.12
8356,1998-06-10,12.23
8357,1998-06-09,12.76
8358,1998-06-08,13.56
8359,1998-06-05,13.95
8360,1998-06-04,13.71
8361,1998-06-03,13.23
8362,1998-06-02,13.62
8363,1998-06-01,13.66
8364,1998-05-29,14.03
8365,1998-05-28,14.71
8366,1998-05-27,14.78
8367,1998-05-26,14.27
8368,1998-05-22,14.33
8369,1998-05-21,14.29
8370,1998-05-20,14.58
8371,1998-05-19,14.87
8372,1998-05-18,14.72
8373,1998-05-15,14.33
8374,1998-05-14,14.29
8375,1998-05-13,14.15
8376,1998-05-12,14.75
8377,1998-05-11,14.41
8378,1998-05-08,13.94
8379,1998-05-07,13.81
8380,1998-05-06,13.91
8381,1998-05-05,14.13
8382,1998-05-01,14.6
8383,1998-04-30,13.79
8384,1998-04-29,14.09
8385,1998-04-28,13.88
8386,1998-04-27,13.65
8387,1998-04-24,13.32
8388,1998-04-23,13.42
8389,1998-04-22,13.71
8390,1998-04-21,13.95
8391,1998-04-20,13.82
8392,1998-04-17,14.06
8393,1998-04-16,13.68
8394,1998-04-15,13.31
8395,1998-04-14,13.15
8396,1998-04-09,13.23
8397,1998-04-08,12.79
8398,1998-04-07,12.82
8399,1998-04-06,13.13
8400,1998-04-03,13.63
8401,1998-04-02,13.38
8402,1998-04-01,13.72
8403,1998-03-31,13.87
8404,1998-03-30,14.35
8405,1998-03-27,14.92
8406,1998-03-26,15.18
8407,1998-03-25,14.41
8408,1998-03-24,14.02
8409,1998-03-23,14.53
8410,1998-03-20,12.35
8411,1998-03-19,12.41
8412,1998-03-18,12.21
8413,1998-03-17,11.05
8414,1998-03-16,11.74
8415,1998-03-13,12.25
8416,1998-03-12,12.3
8417,1998-03-11,12.41
8418,1998-03-10,12.36
8419,1998-03-09,12.24
8420,1998-03-06,12.85
8421,1998-03-05,13.18
8422,1998-03-04,13.09
8423,1998-03-03,13.18
8424,1998-03-02,13.37
8425,1998-02-27,13.53
8426,1998-02-26,13.38
8427,1998-02-25,13.35
8428,1998-02-24,13.08
8429,1998-02-23,13.26
8430,1998-02-20,13.91
8431,1998-02-19,14.02
8432,1998-02-18,13.46
8433,1998-02-17,13.5
8434,1998-02-16,13.5
8435,1998-02-13,14.05
8436,1998-02-12,14.04
8437,1998-02-11,14.35
8438,1998-02-10,14.6
8439,1998-02-09,14.77
8440,1998-02-06,15.05
8441,1998-02-05,14.83
8442,1998-02-04,14.56
8443,1998-02-03,14.87
8444,1998-02-02,15.28
8445,1998-01-30,15.59
8446,1998-01-29,16.28
8447,1998-01-28,15.64
8448,1998-01-27,15.74
8449,1998-01-26,14.79
8450,1998-01-23,14.26
8451,1998-01-22,14.35
8452,1998-01-21,14.67
8453,1998-01-20,14.95
8454,1998-01-19,15.38
8455,1998-01-16,14.89
8456,1998-01-15,14.75
8457,1998-01-14,14.81
8458,1998-01-13,15.08
8459,1998-01-12,15.07
8460,1998-01-09,15.33
8461,1998-01-08,15.47
8462,1998-01-07,15.33
8463,1998-01-06,15.48
8464,1998-01-05,15.29
8465,1998-01-02,15.77
8466,1997-12-31,15.86
8467,1997-12-30,16.01
8468,1997-12-29,16.35
8469,1997-12-24,17.04
8470,1997-12-23,17.09
8471,1997-12-22,17.04
8472,1997-12-19,17.2
8473,1997-12-18,17.34
8474,1997-12-17,16.98
8475,1997-12-16,16.8
8476,1997-12-15,16.89
8477,1997-12-12,17.12
8478,1997-12-11,16.98
8479,1997-12-10,17.08
8480,1997-12-09,17.57
8481,1997-12-08,17.87
8482,1997-12-05,17.91
8483,1997-12-04,17.7
8484,1997-12-03,17.94
8485,1997-12-02,18.04
8486,1997-12-01,18.01
8487,1997-11-28,18.96
8488,1997-11-27,18.64
8489,1997-11-26,18.5
8490,1997-11-25,19.14
8491,1997-11-24,19.01
8492,1997-11-21,18.83
8493,1997-11-20,18.82
8494,1997-11-19,19.41
8495,1997-11-18,19.39
8496,1997-11-17,19.54
8497,1997-11-14,20.24
8498,1997-11-13,19.71
8499,1997-11-12,19.26
8500,1997-11-10,19.14
8501,1997-11-07,19.24
8502,1997-11-06,18.97
8503,1997-11-05,18.93
8504,1997-11-04,19.1
8505,1997-11-03,19.48
8506,1997-10-31,19.42
8507,1997-10-30,19.45
8508,1997-10-29,19.0
8509,1997-10-28,18.86
8510,1997-10-27,19.63
8511,1997-10-24,19.45
8512,1997-10-23,19.89
8513,1997-10-22,19.86
8514,1997-10-21,19.3
8515,1997-10-20,19.29
8516,1997-10-17,19.43
8517,1997-10-16,19.56
8518,1997-10-15,19.27
8519,1997-10-14,19.4
8520,1997-10-13,20.08
8521,1997-10-10,20.73
8522,1997-10-09,20.6
8523,1997-10-08,20.79
8524,1997-10-07,20.71
8525,1997-10-06,20.94
8526,1997-10-03,21.29
8527,1997-10-02,20.08
8528,1997-10-01,19.87
8529,1997-09-30,19.96
8530,1997-09-29,19.48
8531,1997-09-26,19.36
8532,1997-09-25,19.05
8533,1997-09-24,18.52
8534,1997-09-23,18.57
8535,1997-09-22,18.65
8536,1997-09-19,18.32
8537,1997-09-18,18.14
8538,1997-09-17,18.21
8539,1997-09-16,18.4
8540,1997-09-15,18.05
8541,1997-09-12,18.06
8542,1997-09-11,18.21
8543,1997-09-10,18.08
8544,1997-09-09,18.18
8545,1997-09-08,18.03
8546,1997-09-05,18.15
8547,1997-09-04,17.92
8548,1997-09-03,18.12
8549,1997-09-02,18.22
8550,1997-08-29,17.98
8551,1997-08-28,17.91
8552,1997-08-27,17.83
8553,1997-08-26,17.58
8554,1997-08-25,17.87
8555,1997-08-21,18.26
8556,1997-08-20,18.83
8557,1997-08-19,18.88
8558,1997-08-18,18.41
8559,1997-08-15,18.77
8560,1997-08-14,19.0
8561,1997-08-13,18.63
8562,1997-08-12,18.56
8563,1997-08-11,18.21
8564,1997-08-08,18.56
8565,1997-08-07,18.94
8566,1997-08-06,19.21
8567,1997-08-05,19.51
8568,1997-08-04,19.64
8569,1997-08-01,19.33
8570,1997-07-31,18.94
8571,1997-07-30,19.02
8572,1997-07-29,18.74
8573,1997-07-28,18.76
8574,1997-07-25,18.77
8575,1997-07-24,18.66
8576,1997-07-23,18.71
8577,1997-07-22,18.47
8578,1997-07-21,18.23
8579,1997-07-18,18.21
8580,1997-07-17,18.83
8581,1997-07-16,18.27
8582,1997-07-15,18.19
8583,1997-07-14,17.79
8584,1997-07-11,18.0
8585,1997-07-10,18.16
8586,1997-07-09,18.25
8587,1997-07-07,18.28
8588,1997-07-03,18.18
8589,1997-07-02,18.83
8590,1997-06-30,18.22
8591,1997-06-27,18.0
8592,1997-06-26,17.6
8593,1997-06-25,17.65
8594,1997-06-24,17.65
8595,1997-06-23,17.8
8596,1997-06-20,17.09
8597,1997-06-19,17.34
8598,1997-06-18,17.22
8599,1997-06-17,17.55
8600,1997-06-16,17.15
8601,1997-06-13,16.83
8602,1997-06-12,16.79
8603,1997-06-11,16.69
8604,1997-06-10,17.01
8605,1997-06-09,17.08
8606,1997-06-06,17.43
8607,1997-06-05,17.96
8608,1997-06-04,18.36
8609,1997-06-03,18.59
8610,1997-06-02,19.17
8611,1997-05-30,18.99
8612,1997-05-29,19.38
8613,1997-05-28,18.88
8614,1997-05-27,19.33
8615,1997-05-23,20.15
8616,1997-05-22,20.03
8617,1997-05-21,19.7
8618,1997-05-20,19.75
8619,1997-05-19,19.92
8620,1997-05-16,19.77
8621,1997-05-15,19.4
8622,1997-05-14,19.1
8623,1997-05-13,19.4
8624,1997-05-12,19.42
8625,1997-05-09,18.62
8626,1997-05-08,18.32
8627,1997-05-07,17.84
8628,1997-05-06,17.82
8629,1997-05-05,17.72
8630,1997-05-02,17.7
8631,1997-05-01,18.24
8632,1997-04-30,18.25
8633,1997-04-29,18.27
8634,1997-04-28,17.92
8635,1997-04-25,18.07
8636,1997-04-24,17.8
8637,1997-04-23,17.46
8638,1997-04-22,17.72
8639,1997-04-21,17.74
8640,1997-04-18,17.26
8641,1997-04-17,17.0
8642,1997-04-16,17.24
8643,1997-04-15,17.53
8644,1997-04-14,17.61
8645,1997-04-11,17.54
8646,1997-04-10,17.25
8647,1997-04-09,17.02
8648,1997-04-08,16.98
8649,1997-04-07,16.92
8650,1997-04-04,17.25
8651,1997-04-03,17.28
8652,1997-04-02,17.97
8653,1997-04-01,18.15
8654,1997-03-31,18.53
8655,1997-03-28,18.53
8656,1997-03-27,18.53
8657,1997-03-26,18.91
8658,1997-03-25,18.77
8659,1997-03-24,18.93
8660,1997-03-21,19.39
8661,1997-03-20,19.62
8662,1997-03-19,20.0
8663,1997-03-18,19.54
8664,1997-03-17,18.98
8665,1997-03-14,19.44
8666,1997-03-13,19.3
8667,1997-03-12,18.98
8668,1997-03-11,18.57
8669,1997-03-10,19.21
8670,1997-03-06,19.55
8671,1997-03-05,19.38
8672,1997-03-04,19.4
8673,1997-03-03,19.1
8674,1997-02-28,19.44
8675,1997-02-27,19.96
8676,1997-02-26,19.82
8677,1997-02-25,20.08
8678,1997-02-24,19.87
8679,1997-02-21,20.13
8680,1997-02-20,20.57
8681,1997-02-19,20.98
8682,1997-02-18,20.56
8683,1997-02-17,20.48
8684,1997-02-14,20.56
8685,1997-02-13,20.47
8686,1997-02-12,21.15
8687,1997-02-11,21.25
8688,1997-02-10,20.73
8689,1997-02-06,21.86
8690,1997-02-05,22.69
8691,1997-02-04,22.65
8692,1997-02-03,22.91
8693,1997-01-31,23.28
8694,1997-01-30,23.43
8695,1997-01-29,23.01
8696,1997-01-28,22.62
8697,1997-01-27,22.56
8698,1997-01-24,22.8
8699,1997-01-23,22.93
8700,1997-01-22,22.93
8701,1997-01-21,22.98
8702,1997-01-20,22.86
8703,1997-01-17,22.87
8704,1997-01-16,23.31
8705,1997-01-15,23.31
8706,1997-01-13,23.41
8707,1997-01-10,24.22
8708,1997-01-09,24.83
8709,1997-01-08,24.78
8710,1997-01-07,24.76
8711,1997-01-06,24.76
8712,1997-01-03,24.19
8713,1997-01-02,24.45
8714,1996-12-31,23.9
8715,1996-12-30,23.95
8716,1996-12-27,23.55
8717,1996-12-24,23.66
8718,1996-12-23,23.51
8719,1996-12-20,23.96
8720,1996-12-19,24.18
8721,1996-12-18,23.69
8722,1996-12-17,24.05
8723,1996-12-16,23.98
8724,1996-12-13,22.83
8725,1996-12-12,22.65
8726,1996-12-11,22.95
8727,1996-12-10,23.74
8728,1996-12-09,24.18
8729,1996-12-06,24.56
8730,1996-12-05,24.49
8731,1996-12-04,24.21
8732,1996-12-03,24.12
8733,1996-12-02,23.5
8734,1996-11-29,23.17
8735,1996-11-28,23.0
8736,1996-11-27,23.07
8737,1996-11-26,22.78
8738,1996-11-25,23.22
8739,1996-11-22,23.86
8740,1996-11-21,22.9
8741,1996-11-20,23.4
8742,1996-11-19,23.13
8743,1996-11-18,22.75
8744,1996-11-15,23.28
8745,1996-11-14,23.18
8746,1996-11-13,22.88
8747,1996-11-12,22.38
8748,1996-11-11,22.7
8749,1996-11-08,22.4
8750,1996-11-07,21.75
8751,1996-11-06,21.85
8752,1996-11-05,21.85
8753,1996-11-04,22.1
8754,1996-11-01,22.3
8755,1996-10-31,22.8
8756,1996-10-30,23.15
8757,1996-10-29,23.3
8758,1996-10-28,24.45
8759,1996-10-25,24.13
8760,1996-10-24,24.28
8761,1996-10-23,24.6
8762,1996-10-22,25.4
8763,1996-10-21,25.08
8764,1996-10-18,25.18
8765,1996-10-17,24.83
8766,1996-10-16,24.5
8767,1996-10-15,24.58
8768,1996-10-14,24.75
8769,1996-10-11,23.85
8770,1996-10-10,23.63
8771,1996-10-09,24.58
8772,1996-10-08,24.55
8773,1996-10-07,24.28
8774,1996-10-04,23.88
8775,1996-10-03,23.63
8776,1996-10-02,23.13
8777,1996-10-01,23.18
8778,1996-09-30,24.15
8779,1996-09-27,22.9
8780,1996-09-26,23.35
8781,1996-09-25,23.05
8782,1996-09-24,22.78
8783,1996-09-23,22.15
8784,1996-09-20,21.78
8785,1996-09-19,22.08
8786,1996-09-18,22.38
8787,1996-09-17,21.7
8788,1996-09-16,22.6
8789,1996-09-13,23.83
8790,1996-09-12,23.35
8791,1996-09-11,23.3
8792,1996-09-10,22.68
8793,1996-09-09,22.25
8794,1996-09-06,22.43
8795,1996-09-05,22.15
8796,1996-09-04,22.2
8797,1996-09-03,21.9
8798,1996-09-02,22.23
8799,1996-08-30,20.98
8800,1996-08-29,21.0
8801,1996-08-28,20.68
8802,1996-08-27,20.45
8803,1996-08-23,20.78
8804,1996-08-22,21.25
8805,1996-08-21,20.8
8806,1996-08-20,21.35
8807,1996-08-19,21.58
8808,1996-08-16,21.3
8809,1996-08-15,20.88
8810,1996-08-14,20.9
8811,1996-08-13,21.03
8812,1996-08-12,20.65
8813,1996-08-09,20.05
8814,1996-08-08,20.03
8815,1996-08-07,19.48
8816,1996-08-06,19.45
8817,1996-08-05,19.65
8818,1996-08-02,19.63
8819,1996-08-01,18.84
8820,1996-07-31,19.0
8821,1996-07-30,18.9
8822,1996-07-29,18.99
8823,1996-07-26,18.92
8824,1996-07-25,19.5
8825,1996-07-24,19.36
8826,1996-07-23,19.5
8827,1996-07-22,19.23
8828,1996-07-19,19.45
8829,1996-07-18,19.95
8830,1996-07-17,19.75
8831,1996-07-16,20.3
8832,1996-07-15,20.2
8833,1996-07-12,19.93
8834,1996-07-11,20.01
8835,1996-07-10,19.8
8836,1996-07-09,19.63
8837,1996-07-08,19.62
8838,1996-07-05,19.99
8839,1996-07-04,19.77
8840,1996-07-03,19.13
8841,1996-07-02,19.43
8842,1996-07-01,19.77
8843,1996-06-28,19.28
8844,1996-06-27,19.38
8845,1996-06-26,18.6
8846,1996-06-25,18.38
8847,1996-06-24,18.38
8848,1996-06-21,18.45
8849,1996-06-20,18.43
8850,1996-06-19,18.4
8851,1996-06-18,18.8
8852,1996-06-17,18.7
8853,1996-06-14,17.83
8854,1996-06-13,17.98
8855,1996-06-12,18.23
8856,1996-06-11,18.28
8857,1996-06-10,18.48
8858,1996-06-07,18.4
8859,1996-06-06,18.18
8860,1996-06-05,18.2
8861,1996-06-04,18.5
8862,1996-06-03,18.25
8863,1996-05-31,18.1
8864,1996-05-30,18.1
8865,1996-05-29,18.95
8866,1996-05-28,19.53
8867,1996-05-24,19.73
8868,1996-05-23,19.53
8869,1996-05-22,19.4
8870,1996-05-21,18.7
8871,1996-05-20,18.63
8872,1996-05-17,18.05
8873,1996-05-16,18.63
8874,1996-05-15,19.5
8875,1996-05-14,19.63
8876,1996-05-13,19.48
8877,1996-05-10,19.23
8878,1996-05-09,19.35
8879,1996-05-08,19.85
8880,1996-05-07,20.08
8881,1996-05-03,19.38
8882,1996-05-02,19.45
8883,1996-05-01,18.95
8884,1996-04-30,19.5
8885,1996-04-29,20.05
8886,1996-04-26,20.05
8887,1996-04-25,20.35
8888,1996-04-24,20.73
8889,1996-04-23,20.88
8890,1996-04-22,19.38
8891,1996-04-19,19.53
8892,1996-04-18,19.33
8893,1996-04-17,19.88
8894,1996-04-16,21.2
8895,1996-04-15,22.68
8896,1996-04-12,22.73
8897,1996-04-11,23.9
8898,1996-04-10,22.63
8899,1996-04-09,21.43
8900,1996-04-04,20.85
8901,1996-04-03,20.93
8902,1996-04-02,21.18
8903,1996-04-01,20.8
8904,1996-03-29,20.33
8905,1996-03-28,20.25
8906,1996-03-27,21.33
8907,1996-03-26,21.68
8908,1996-03-25,21.3
8909,1996-03-22,21.15
8910,1996-03-21,20.35
8911,1996-03-20,20.38
8912,1996-03-19,20.35
8913,1996-03-18,20.5
8914,1996-03-15,19.3
8915,1996-03-14,19.4
8916,1996-03-13,19.58
8917,1996-03-12,19.3
8918,1996-03-11,18.93
8919,1996-03-08,18.85
8920,1996-03-07,19.03
8921,1996-03-06,19.18
8922,1996-03-05,18.75
8923,1996-03-04,18.4
8924,1996-03-01,18.55
8925,1996-02-29,18.8
8926,1996-02-28,18.65
8927,1996-02-27,19.0
8928,1996-02-26,18.85
8929,1996-02-23,18.85
8930,1996-02-22,19.28
8931,1996-02-21,19.05
8932,1996-02-20,18.58
8933,1996-02-19,18.2
8934,1996-02-16,18.2
8935,1996-02-15,18.18
8936,1996-02-14,18.28
8937,1996-02-13,18.08
8938,1996-02-12,17.18
8939,1996-02-09,17.23
8940,1996-02-08,17.05
8941,1996-02-07,16.93
8942,1996-02-06,16.83
8943,1996-02-05,16.93
8944,1996-02-02,17.05
8945,1996-02-01,16.78
8946,1996-01-31,16.63
8947,1996-01-30,16.53
8948,1996-01-29,16.23
8949,1996-01-26,16.7
8950,1996-01-25,17.0
8951,1996-01-24,17.33
8952,1996-01-23,17.38
8953,1996-01-22,17.53
8954,1996-01-19,17.53
8955,1996-01-18,17.88
8956,1996-01-17,17.43
8957,1996-01-16,17.73
8958,1996-01-15,17.5
8959,1996-01-12,17.58
8960,1996-01-11,17.85
8961,1996-01-10,18.48
8962,1996-01-09,19.05
8963,1996-01-08,19.68
8964,1996-01-05,19.5
8965,1996-01-04,19.13
8966,1996-01-03,19.15
8967,1996-01-02,18.95
8968,1995-12-29,18.65
8969,1995-12-28,18.78
8970,1995-12-27,18.73
8971,1995-12-22,18.18
8972,1995-12-21,18.1
8973,1995-12-20,18.05
8974,1995-12-19,18.03
8975,1995-12-18,18.33
8976,1995-12-15,18.15
8977,1995-12-14,17.9
8978,1995-12-13,17.7
8979,1995-12-12,17.48
8980,1995-12-11,17.68
8981,1995-12-08,17.73
8982,1995-12-07,17.48
8983,1995-12-06,17.55
8984,1995-12-05,17.53
8985,1995-12-04,17.35
8986,1995-12-01,17.18
8987,1995-11-30,17.13
8988,1995-11-29,17.3
8989,1995-11-28,17.25
8990,1995-11-27,17.2
8991,1995-11-24,16.93
8992,1995-11-23,16.88
8993,1995-11-22,16.9
8994,1995-11-21,16.6
8995,1995-11-20,16.8
8996,1995-11-17,17.03
8997,1995-11-16,16.78
8998,1995-11-15,16.73
8999,1995-11-14,16.58
9000,1995-11-13,16.63
9001,1995-11-10,16.83
9002,1995-11-09,16.9
9003,1995-11-08,16.75
9004,1995-11-07,16.7
9005,1995-11-06,16.78
9006,1995-11-03,16.88
9007,1995-11-02,16.83
9008,1995-11-01,16.53
9009,1995-10-31,16.58
9010,1995-10-30,16.45
9011,1995-10-27,16.35
9012,1995-10-26,16.3
9013,1995-10-25,15.98
9014,1995-10-24,16.08
9015,1995-10-23,15.88
9016,1995-10-20,15.8
9017,1995-10-19,15.85
9018,1995-10-18,15.98
9019,1995-10-17,16.03
9020,1995-10-16,16.15
9021,1995-10-13,15.98
9022,1995-10-12,15.9
9023,1995-10-11,16.05
9024,1995-10-10,15.95
9025,1995-10-09,16.0
9026,1995-10-06,15.75
9027,1995-10-05,15.85
9028,1995-10-04,16.4
9029,1995-10-03,16.58
9030,1995-10-02,16.55
9031,1995-09-29,16.58
9032,1995-09-28,16.65
9033,1995-09-27,16.28
9034,1995-09-26,16.15
9035,1995-09-25,16.18
9036,1995-09-22,16.4
9037,1995-09-21,16.6
9038,1995-09-20,17.0
9039,1995-09-19,17.23
9040,1995-09-18,17.23
9041,1995-09-15,17.18
9042,1995-09-14,17.0
9043,1995-09-13,16.85
9044,1995-09-12,16.9
9045,1995-09-11,16.75
9046,1995-09-08,16.93
9047,1995-09-07,16.6
9048,1995-09-06,16.63
9049,1995-09-05,16.68
9050,1995-09-04,16.62
9051,1995-09-01,16.25
9052,1995-08-31,16.2
9053,1995-08-30,16.18
9054,1995-08-29,16.23
9055,1995-08-25,16.15
9056,1995-08-24,16.3
9057,1995-08-23,16.5
9058,1995-08-22,16.23
9059,1995-08-21,16.25
9060,1995-08-18,16.03
9061,1995-08-17,15.85
9062,1995-08-16,15.78
9063,1995-08-15,15.85
9064,1995-08-14,15.93
9065,1995-08-11,16.23
9066,1995-08-10,16.08
9067,1995-08-09,16.13
9068,1995-08-08,16.0
9069,1995-08-07,15.9
9070,1995-08-04,16.08
9071,1995-08-03,15.99
9072,1995-08-02,16.13
9073,1995-08-01,16.1
9074,1995-07-31,15.78
9075,1995-07-28,15.93
9076,1995-07-27,15.98
9077,1995-07-26,16.0
9078,1995-07-25,15.48
9079,1995-07-24,15.38
9080,1995-07-21,15.35
9081,1995-07-20,15.68
9082,1995-07-19,15.8
9083,1995-07-18,15.68
9084,1995-07-17,15.73
9085,1995-07-14,15.8
9086,1995-07-13,15.98
9087,1995-07-12,16.03
9088,1995-07-11,15.93
9089,1995-07-10,15.88
9090,1995-07-07,16.1
9091,1995-07-06,16.15
9092,1995-07-05,16.0
9093,1995-07-04,15.93
9094,1995-07-03,16.35
9095,1995-06-30,16.58
9096,1995-06-29,16.5
9097,1995-06-28,16.95
9098,1995-06-27,16.63
9099,1995-06-26,16.55
9100,1995-06-23,16.4
9101,1995-06-22,16.55
9102,1995-06-21,16.5
9103,1995-06-20,16.98
9104,1995-06-19,16.93
9105,1995-06-16,17.75
9106,1995-06-15,17.95
9107,1995-06-14,17.63
9108,1995-06-13,17.83
9109,1995-06-12,17.63
9110,1995-06-09,17.68
9111,1995-06-08,17.93
9112,1995-06-07,18.13
9113,1995-06-06,17.95
9114,1995-06-05,18.23
9115,1995-06-02,17.9
9116,1995-06-01,17.7
9117,1995-05-31,17.58
9118,1995-05-30,17.43
9119,1995-05-26,17.8
9120,1995-05-25,18.0
9121,1995-05-24,18.55
9122,1995-05-23,18.48
9123,1995-05-22,18.38
9124,1995-05-19,18.43
9125,1995-05-18,18.23
9126,1995-05-17,18.5
9127,1995-05-16,18.53
9128,1995-05-15,18.43
9129,1995-05-12,18.23
9130,1995-05-11,18.08
9131,1995-05-10,18.1
9132,1995-05-09,18.12
9133,1995-05-08,18.78
9134,1995-05-05,18.85
9135,1995-05-04,18.68
9136,1995-05-03,18.33
9137,1995-05-02,18.83
9138,1995-05-01,19.38
9139,1995-04-28,18.98
9140,1995-04-27,19.08
9141,1995-04-26,18.9
9142,1995-04-25,19.35
9143,1995-04-24,19.05
9144,1995-04-21,19.18
9145,1995-04-20,19.15
9146,1995-04-19,18.73
9147,1995-04-18,18.55
9148,1995-04-13,17.98
9149,1995-04-12,18.73
9150,1995-04-11,18.63
9151,1995-04-10,18.15
9152,1995-04-07,18.45
9153,1995-04-06,18.5
9154,1995-04-05,18.35
9155,1995-04-04,18.03
9156,1995-04-03,17.88
9157,1995-03-31,17.98
9158,1995-03-30,17.98
9159,1995-03-29,18.05
9160,1995-03-28,17.85
9161,1995-03-27,17.83
9162,1995-03-24,17.65
9163,1995-03-23,17.48
9164,1995-03-22,17.08
9165,1995-03-21,16.8
9166,1995-03-20,16.83
9167,1995-03-17,16.55
9168,1995-03-16,16.5
9169,1995-03-15,16.38
9170,1995-03-14,16.33
9171,1995-03-13,16.3
9172,1995-03-10,16.5
9173,1995-03-09,16.65
9174,1995-03-08,16.73
9175,1995-03-07,16.85
9176,1995-03-06,16.75
9177,1995-03-03,16.68
9178,1995-03-02,16.55
9179,1995-03-01,16.85
9180,1995-02-28,17.23
9181,1995-02-27,17.35
9182,1995-02-24,17.1
9183,1995-02-23,17.1
9184,1995-02-22,17.08
9185,1995-02-21,17.18
9186,1995-02-20,17.43
9187,1995-02-17,17.4
9188,1995-02-16,17.13
9189,1995-02-15,17.1
9190,1995-02-14,17.0
9191,1995-02-13,16.88
9192,1995-02-10,16.85
9193,1995-02-09,16.85
9194,1995-02-08,17.03
9195,1995-02-07,17.05
9196,1995-02-06,17.08
9197,1995-02-03,17.4
9198,1995-02-02,17.0
9199,1995-02-01,17.05
9200,1995-01-31,16.8
9201,1995-01-30,16.68
9202,1995-01-27,16.38
9203,1995-01-26,16.73
9204,1995-01-25,16.98
9205,1995-01-24,17.15
9206,1995-01-23,17.0
9207,1995-01-20,17.23
9208,1995-01-19,17.08
9209,1995-01-18,16.95
9210,1995-01-17,16.78
9211,1995-01-16,16.38
9212,1995-01-13,16.2
9213,1995-01-12,16.48
9214,1995-01-11,16.4
9215,1995-01-10,16.0
9216,1995-01-09,16.08
9217,1995-01-06,16.35
9218,1995-01-05,16.13
9219,1995-01-04,15.93
9220,1995-01-03,15.88
9221,1994-12-30,16.23
9222,1994-12-29,16.25
9223,1994-12-28,16.08
9224,1994-12-23,15.55
9225,1994-12-22,15.6
9226,1994-12-21,15.65
9227,1994-12-20,15.73
