ANO,AVG_pib_growth,AVG_cresc_pib_per_capta,AVG_pib_percapta,AVG_demanda_petroleo,AVG_demanda_gas_natural,AVG_estoques_petroleo,AVG_exportacoes_gas_natural,AVG_importacoes_gas_natural,AVG_importacoes_petroleo,AVG_producao_mundial_gas_natural,AVG_producao_petroleo,AVG_producao_petroliferos,AVG_exportacoes_petroleo,AVG_valor_export_bens_servi_opep,AVG_valor_import_bens_servi_opep,AVG_prod_petroleo_opep,AVG_pib_membros_opep,AVG_crescimento_pib_opep,MAX_pib_growth,MAX_cresc_pib_per_capta,MAX_pib_percapta,MAX_demanda_petroleo,MAX_demanda_gas_natural,MAX_estoques_petroleo,MAX_exportacoes_gas_natural,MAX_importacoes_gas_natural,MAX_importacoes_petroleo,MAX_producao_mundial_gas_natural,MAX_producao_petroleo,MAX_producao_petroliferos,MAX_exportacoes_petroleo,MAX_valor_export_bens_servi_opep,MAX_valor_import_bens_servi_opep,MAX_prod_petroleo_opep,MAX_pib_membros_opep,MAX_crescimento_pib_opep,MIN_pib_growth,MIN_cresc_pib_per_capta,MIN_pib_percapta,MIN_demanda_petroleo,MIN_demanda_gas_natural,MIN_estoques_petroleo,MIN_exportacoes_gas_natural,MIN_importacoes_gas_natural,MIN_importacoes_petroleo,MIN_producao_mundial_gas_natural,MIN_producao_petroleo,MIN_producao_petroliferos,MIN_exportacoes_petroleo,MIN_valor_export_bens_servi_opep,MIN_valor_import_bens_servi_opep,MIN_prod_petroleo_opep,MIN_pib_membros_opep,MIN_crescimento_pib_opep,DESV_pib_growth,DESV_cresc_pib_per_capta,DESV_pib_percapta,DESV_demanda_petroleo,DESV_demanda_gas_natural,DESV_estoques_petroleo,DESV_exportacoes_gas_natural,DESV_importacoes_gas_natural,DESV_importacoes_petroleo,DESV_producao_mundial_gas_natural,DESV_producao_petroleo,DESV_producao_petroliferos,DESV_exportacoes_petroleo,DESV_valor_export_bens_servi_opep,DESV_valor_import_bens_servi_opep,DESV_prod_petroleo_opep,DESV_pib_membros_opep,DESV_crescimento_pib_opep,PRECO,PAIS,pib_growth,cresc_pib_per_capta,pib_percapta,demanda_petroleo,demanda_gas_natural,estoques_petroleo,exportacoes_gas_natural,importacoes_gas_natural,importacoes_petroleo,producao_mundial_gas_natural,producao_petroleo,producao_petroliferos,exportacoes_petroleo,valor_export_bens_servi_opep,valor_import_bens_servi_opep,prod_petroleo_opep,pib_membros_opep,crescimento_pib_opep
2014,1.9745098039215685,0.8842961125820978,21694.537981180863,1262.6528811905598,50343.098272116855,38163.99709677419,26246.24539087692,26021.46875,719.2136779242383,52632.6062333243,1354.1979642857145,1226.0281530841737,1141.6095630974476,117969.00620238578,84887.01635439963,1570.7757777777779,250911.0837300281,0.2069999999999988,7.4,8.28323982294835,83858.3404581765,19260.175342465755,753041.0,299953.17,122410.0,142416.0,7344.0,734801.0,8793.342,19646.58333333333,7153.45776478,399569.5030633084,277903.33560245065,3110.471,756350.3473203814,6.309999999999988,-23.0,-24.4980108135006,1251.17571867949,7.273,550.0,150.0,0.0,0.0,0.0,150.0,6.581,17.206747023554957,0.0,9158.3,4055.305,201.498,18209.0,-23.043000000000006,4.384725856668713,4.444661078992542,20684.63678247619,2736.2680867367726,109930.78528138339,72650.4723134855,29851.314185553223,33884.820395702605,1367.2914399714743,113500.47163222214,1671.9572140086832,2841.8351398495497,1423.557594308815,126722.63020010514,88576.20475842993,1065.2074538305544,223668.138437176,7.847435076044101,55.27,Malaysia,6.0,4.59520999797456,11319.0619448482,692.1041237505804,35180.0,3750.0,35030.0,4630.0,209.3333333333333,65420.0,492.63,468.4,229.0,,,,,
2014,1.9745098039215685,0.8842961125820978,21694.537981180863,1262.6528811905598,50343.098272116855,38163.99709677419,26246.24539087692,26021.46875,719.2136779242383,52632.6062333243,1354.1979642857145,1226.0281530841737,1141.6095630974476,117969.00620238578,84887.01635439963,1570.7757777777779,250911.0837300281,0.2069999999999988,7.4,8.28323982294835,83858.3404581765,19260.175342465755,753041.0,299953.17,122410.0,142416.0,7344.0,734801.0,8793.342,19646.58333333333,7153.45776478,399569.5030633084,277903.33560245065,3110.471,756350.3473203814,6.309999999999988,-23.0,-24.4980108135006,1251.17571867949,7.273,550.0,150.0,0.0,0.0,0.0,150.0,6.581,17.206747023554957,0.0,9158.3,4055.305,201.498,18209.0,-23.043000000000006,4.384725856668713,4.444661078992542,20684.63678247619,2736.2680867367726,109930.78528138339,72650.4723134855,29851.314185553223,33884.820395702605,1367.2914399714743,113500.47163222214,1671.9572140086832,2841.8351398495497,1423.557594308815,126722.63020010514,88576.20475842993,1065.2074538305544,223668.138437176,7.847435076044101,55.27,Mexico,2.5,1.54403510691023,10928.9160089988,2039.783561643836,65424.79555416155,9812.0,,28950.0,,44795.63300390235,2428.882,1382.9690924219149,1219.7515098566307,,,,,
2014,1.9745098039215685,0.8842961125820978,21694.537981180863,1262.6528811905598,50343.098272116855,38163.99709677419,26246.24539087692,26021.46875,719.2136779242383,52632.6062333243,1354.1979642857145,1226.0281530841737,1141.6095630974476,117969.00620238578,84887.01635439963,1570.7757777777779,250911.0837300281,0.2069999999999988,7.4,8.28323982294835,83858.3404581765,19260.175342465755,753041.0,299953.17,122410.0,142416.0,7344.0,734801.0,8793.342,19646.58333333333,7153.45776478,399569.5030633084,277903.33560245065,3110.471,756350.3473203814,6.309999999999988,-23.0,-24.4980108135006,1251.17571867949,7.273,550.0,150.0,0.0,0.0,0.0,150.0,6.581,17.206747023554957,0.0,9158.3,4055.305,201.498,18209.0,-23.043000000000006,4.384725856668713,4.444661078992542,20684.63678247619,2736.2680867367726,109930.78528138339,72650.4723134855,29851.314185553223,33884.820395702605,1367.2914399714743,113500.47163222214,1671.9572140086832,2841.8351398495497,1423.557594308815,126722.63020010514,88576.20475842993,1065.2074538305544,223668.138437176,7.847435076044101,55.27,Netherlands,1.4,1.05910125427069,52830.1742328055,932.082191780822,40277.0,,58661.0,29076.0,959.089397260274,72683.0,,1214.1363031233998,,,,,,
2014,1.9745098039215685,0.8842961125820978,21694.537981180863,1262.6528811905598,50343.098272116855,38163.99709677419,26246.24539087692,26021.46875,719.2136779242383,52632.6062333243,1354.1979642857145,1226.0281530841737,1141.6095630974476,117969.00620238578,84887.01635439963,1570.7757777777779,250911.0837300281,0.2069999999999988,7.4,8.28323982294835,83858.3404581765,19260.175342465755,753041.0,299953.17,122410.0,142416.0,7344.0,734801.0,8793.342,19646.58333333333,7153.45776478,399569.5030633084,277903.33560245065,3110.471,756350.3473203814,6.309999999999988,-23.0,-24.4980108135006,1251.17571867949,7.273,550.0,150.0,0.0,0.0,0.0,150.0,6.581,17.206747023554957,0.0,9158.3,4055.305,201.498,18209.0,-23.043000000000006,4.384725856668713,4.444661078992542,20684.63678247619,2736.2680867367726,109930.78528138339,72650.4723134855,29851.314185553223,33884.820395702605,1367.2914399714743,113500.47163222214,1671.9572140086832,2841.8351398495497,1423.557594308815,126722.63020010514,88576.20475842993,1065.2074538305544,223668.138437176,7.847435076044101,55.27,Nigeria,6.3,3.51397655975944,3098.98579063938,396.0614383423797,18370.426521491423,37448.0,26777.6801628,,0.0,43841.55739070926,1807.047,52.1337900500308,2120.069306812,104803.47,70778.48,1807.047,561602.81,6.309999999999988
2015,1.9764705882352944,0.7948354194278417,18671.31512910694,1282.2697100042099,51748.43874040346,38025.14474193549,26021.22575750949,26654.84375,729.9130177286662,53421.01996628654,1393.5571785714287,1236.7500723097469,1173.8513277875725,80477.25979036614,76919.05363950973,1624.9605555555556,206114.40870939146,0.8735454545454527,8.0,6.79675906426532,63039.1126258027,19687.0794520548,771460.0,300878.0,124280.0,141640.0,7363.0,768071.0,9441.732,19880.58333333333,7163.331386301369,361252.5527569776,266276.3784887679,3504.137,669484.3813288898,6.787000000000006,-9.8,-12.711339203906,1356.66783065763,7.55,550.0,150.0,0.0,0.0,0.0,80.0,4.4990000000000006,17.296234197349627,0.0,5606.6,4013.825,186.789,13185.0,-9.11,3.3980148896541666,3.6929492886724478,18093.744550400526,2794.1378989565615,112559.39991341921,72732.84581856211,29710.44934838844,33497.71123161754,1383.7418621781096,118420.35344311732,1797.6620173973204,2876.6625390559407,1439.0897547979273,104848.88395176161,86956.04615471287,1166.7289449294756,200942.6583635637,4.5279271268556975,36.61,Algeria,3.7,1.60049369689222,4177.8895415169,418.509589041096,39018.49999999999,12200.0,43418.70899390279,,5.63013698630137,83040.71799999996,1157.082,576.0833333333334,642.2065616438357,38547.36667127859,60758.34949997064,1157.082,166354.7,3.6999999999999744
2016,1.6980392156862747,0.9199203387413463,18292.57079002305,1296.4684022213885,53055.216387845045,38074.65483870968,28007.0065648745,28389.163169817377,753.492008655289,54084.952459799235,1379.5885357142856,1248.3634934684874,1227.230997743407,73097.66467836198,66939.72689457174,1686.2891111111112,195522.2301755349,-0.018545454545453956,15.2,10.5600974554293,58021.4004997125,19826.65573770492,777134.0,302250.0,125200.0,150561.0,7850.0,754626.0,8847.634,20077.25,7463.363464480874,360626.2763784888,270442.4778761062,4647.795,665999.8796941916,15.199000000000012,-17.0,-12.3135934211572,1368.42696140417,6.44,551.1,150.0,0.0,0.0,0.0,90.0,3.749,18.63685410723989,0.0,4519.3,3657.438,163.205,11241.0,-17.040000000000006,4.334335790355907,3.6387465098791383,17820.020123629205,2814.3073803636257,113713.36164917164,73245.58747903032,31978.74167970544,34857.75100011928,1465.6361251689625,117112.02410310636,1766.1991870129013,2913.6285706667377,1531.9195596910504,104750.02285248588,82314.51072087753,1403.0835949116145,191806.16214963552,7.80597493024224,53.93,Algeria,3.2,1.10457015563286,3946.45244712537,398.983606557377,39546.0,12200.0,53974.0,,4.907021857923497,93152.0,1146.295,621.1666666666666,668.7,33396.302393267644,56085.63984601527,1146.295,157827.8708193013,3.200000000000003
2017,2.6098039215686266,1.80065181234119,19394.38028777539,1312.379595157171,53980.61106719629,38165.48387096774,30316.160963185892,29672.752299134314,771.1383855512648,55508.6417278843,1377.5345714285716,1261.6703721530191,1243.256876840972,85441.12467937997,70048.54535303493,1649.2023333333332,207728.27261658869,0.566727272727271,32.5,24.9760381703571,61176.4563611565,20042.090410958903,768687.0,302809.0,126190.0,153555.0,7969.0,775088.0,9359.247,20290.166666666668,6968.318630136981,384043.5670524166,290782.84547311097,4468.663,714994.6949916506,32.49199999999999,-15.7,-9.16772469815358,1464.9261954181,4.8840327502379495,406.778483,150.0,0.0,0.0,0.0,70.0,2.992,14.378908754765844,0.0,7165.0,3700.031,128.6,12201.0,-15.671000000000006,5.5613602124420645,4.640983576199647,18605.15982869118,2843.948844741877,112738.006132254,73270.55042559115,33826.859836023075,35718.56022555337,1487.584902745278,120371.69883228056,1823.6772149197311,2946.543231567197,1449.5065923715028,112579.16090497615,87257.99885619829,1303.283132767482,199544.21120286387,11.14809212450852,66.73,Algeria,1.4,-0.750456691887635,4109.69821695727,421.518,40372.8,12200.0,53890.59,,4.777,94778.45005544,1058.693,608.9166666666666,632.5,37935.89266133569,55607.47508159691,1058.693,167402.47379082473,1.3999999999999917
2018,2.341176470588235,1.7564897862253306,20731.07117633605,1323.0788100479717,56163.0307651841,38254.16129032258,31111.745019202328,30235.17587022372,760.4706993647824,58540.17025749252,1413.7855357142855,1268.5804346793482,1296.893961174808,101131.6183165316,76148.13942118641,1589.2628888888892,231089.98698473535,-0.3713636363636423,7.9,13.4460867409219,66679.0464899752,20595.572602739725,852658.0,303806.0,126770.0,162392.0,7768.0,873213.0,10953.408,20684.916666666668,7371.53722739726,392866.0,307692.0,4410.0,846583.7851798566,7.941000000000002,-19.7,-9.6002319632794,1482.21306651797,5.045103028517274,529.553457,150.0,0.0,0.0,0.0,10.0,3.0,13.158738417524088,0.0,7804.0,3833.462,120.179,13097.0,-19.655,3.947109961388142,3.2598069303767883,19959.841179904743,2916.3448730401597,124675.75210070804,73380.75314593267,35776.91120788646,36539.7189994458,1463.5127109098514,134912.89593199076,2072.5705717430687,3004.144366596857,1533.0247989852853,122896.4451355832,91441.71904232685,1282.8698039323524,236365.28698112676,6.952792156886289,50.57,Algeria,1.2,-0.909245791015422,4142.01855842917,431.41861630137,44429.0,12200.0,51424.0,,5.49,95898.487,1040.102,620.6666666666666,571.0,45234.0,56328.89570457434,1040.102,174902.0,1.1999999999999886
2019,1.198039215686274,1.1832920892608534,20432.379697804983,1329.507516220728,57522.282525974595,38504.51612903226,32193.65963549354,30093.779222699643,731.1588888067248,61238.18772564684,1459.5188214285715,1260.3888921258547,1312.3103747992757,96147.84660958474,80244.13117720935,1577.591,223359.226205069,-2.7934545454545425,7.4,6.00103665097893,65640.7079484985,20582.638356164385,879865.0,303806.0,131884.0,158897.0,6801.0,963002.0,12315.054999999998,20431.666666666668,7038.086575342466,404046.0,321525.0,4576.14,838564.705624643,5.810999999999993,-27.7,-9.23893172984212,1288.55632450434,4.936528832848039,635.4641484,150.0,90.0,0.0,0.0,30.0,2.833,8.161944193228855,0.0,5810.0,3711.561,109.583,11364.0,-27.669999999999987,5.03347578798846,2.6635800833088337,19603.44572966429,2915.862558618497,128487.15734195983,73583.10117090173,38112.41346245704,35670.338922599614,1342.009632583336,148114.51349521734,2313.962179657006,2969.460930810512,1535.2229800829396,122534.10331835758,96272.91293665623,1338.2236016922666,236156.36556146247,9.009499909072103,67.77,Algeria,1.0,-0.934555885396762,3989.66827645236,430.38,46809.0,12200.0,42776.0,,3.451,90302.0,1023.2,659.6,584.2,39014.0,50032.843584106384,1023.2,171550.0,1.0
2020,-5.850980392156863,-6.590495485163565,19058.111830634767,1179.300454838903,55844.71411246854,38240.096774193546,31966.244943838,28813.724328444343,629.6228166659588,59885.08930581696,1314.39475,1104.9948361698423,1214.2059684541603,67768.56681708162,64446.19016424846,1301.9435555555556,193340.19793585074,-10.17654545454545,3.6,1.97923084573928,63593.4436209541,18347.6912568306,864046.0,303561.0,149640.0,155493.0,5875.0,950199.0,11317.699,17489.416666666668,6658.642346994536,351257.6174268211,273691.07433477987,3996.617,734271.183954881,-1.793999999999997,-30.0,-32.2381642959612,1188.85975692162,4.643088143497192,665.4641484,150.0,0.0,0.0,0.0,50.0,1.497,0.93009102075841,0.0,4392.0,3454.23,113.575,10099.0,-29.99499999999999,5.8289464473342045,5.091453277544505,18555.87782027536,2605.363994082956,126149.93955461057,73630.02038936986,40141.496071085014,34374.557920500636,1164.2980518024333,147028.8988003182,2134.181424444655,2551.8858465371904,1468.2643279891713,101770.63483173282,82184.69905990871,1230.2947137360682,216133.42070553772,9.904075023247538,51.22,Algeria,-5.1,-6.82696362319118,3306.85820838104,383.043,45226.0,12200.0,39459.0,,0.0,85119.0,898.738,614.4557500000001,438.69999999999993,26103.0,40371.739939799714,898.738,145717.0,-5.099999999999994
2021,5.509803921568627,,,1257.126544784752,56431.44648092151,38326.903225806454,35452.18200748969,29611.19741641725,638.9882732094107,61912.571449877105,1314.1111785714281,1152.3473594345905,1168.851350973768,96839.11650794187,73416.06402125664,1351.626888888889,224116.4812884439,4.731636363636366,28.3,,,20033.95342465753,868335.0,303468.0,188376.0,154452.0,6114.0,979306.0,11253.679,18642.08333333333,6227.4,425148.9463746867,347531.68278439454,3971.367,868585.8714645412,28.335000000000008,-0.4,,,4.641097339881107,553.900055,150.0,0.0,0.0,0.0,30.0,1.838,4.553134972767447,0.0,6806.0,3405.764,93.32,12269.0,-3.1869999999999976,4.305730559130211,,,2829.5498333865175,126736.64948808818,73852.4747017409,45981.76604093531,34052.541210294585,1210.7467462115967,151561.45701266418,2117.0786787980987,2720.962957159355,1390.311962897928,128094.52546125664,103026.95092807963,1176.7163194601649,248183.05460345375,7.900418645670591,77.24,Algeria,3.4,,,417.7989129041096,49568.2,12200.0,54759.02127380953,,0.0,105043.071,910.877,620.9358981164382,445.98171376709865,43703.43,43256.29,910.877,163429.0,3.3999999999999915
2022,3.3882352941176475,,,1306.2931581991295,56264.06329817837,38884.633293718165,36775.33556241446,27037.215954940664,688.8446801823028,63255.09706296551,1358.408857142857,1204.9520256194144,1249.7470017360222,135472.48157583384,94014.68538864101,1420.1233333333334,273626.67745257844,5.118181818181817,8.9,,,20430.090410958903,915155.0,303221.0,195833.0,124530.0,6278.0,1015698.0,11886.901,19383.916666666668,7363.64,532796.5997957808,420510.006807352,4452.528,1108148.978218487,9.0,-29.1,,,4.970263963174932,461.039519058489,150.0,0.0,0.0,0.0,17.0,2.0,5.85,0.0,7900.0,3337.7,81.295,16451.0,1.0000000000000142,5.520572826871641,,,2891.671021565732,133542.1307549918,73928.94706733647,46027.43980553069,30325.552701533266,1272.7780736738296,157215.24355665213,2258.1428676103783,2834.170187938053,1622.70058911694,171396.943843876,123519.97182797878,1342.0711907794691,308325.67096639815,2.7138761885801146,82.82,Algeria,3.2,,,431.089335,51400.0,12200.0,48920.0,,0.0,100513.0,1020.258,643.8453192465754,476.8961726027397,69256.08,47330.93,1020.258,186995.0,3.4
2015,1.9764705882352944,0.7948354194278417,18671.31512910694,1282.2697100042099,51748.43874040346,38025.14474193549,26021.22575750949,26654.84375,729.9130177286662,53421.01996628654,1393.5571785714287,1236.7500723097469,1173.8513277875725,80477.25979036614,76919.05363950973,1624.9605555555556,206114.40870939146,0.8735454545454527,8.0,6.79675906426532,63039.1126258027,19687.0794520548,771460.0,300878.0,124280.0,141640.0,7363.0,768071.0,9441.732,19880.58333333333,7163.331386301369,361252.5527569776,266276.3784887679,3504.137,669484.3813288898,6.787000000000006,-9.8,-12.711339203906,1356.66783065763,7.55,550.0,150.0,0.0,0.0,0.0,80.0,4.4990000000000006,17.296234197349627,0.0,5606.6,4013.825,186.789,13185.0,-9.11,3.3980148896541666,3.6929492886724478,18093.744550400526,2794.1378989565615,112559.39991341921,72732.84581856211,29710.44934838844,33497.71123161754,1383.7418621781096,118420.35344311732,1797.6620173973204,2876.6625390559407,1439.0897547979273,104848.88395176161,86956.04615471287,1166.7289449294756,200942.6583635637,4.5279271268556975,36.61,Angola,0.9,-2.46873730689103,4166.97983330278,169.98749298729814,770.0,9524.0,0.0,,0.0,772.455726123083,1767.068,54.16846240665057,1710.9210117260272,34437.29354350467,37968.7649125352,1767.068,103098.61005391352,0.9439999999999884
2016,1.6980392156862747,0.9199203387413463,18292.57079002305,1296.4684022213885,53055.216387845045,38074.65483870968,28007.0065648745,28389.163169817377,753.492008655289,54084.952459799235,1379.5885357142856,1248.3634934684874,1227.230997743407,73097.66467836198,66939.72689457174,1686.2891111111112,195522.2301755349,-0.018545454545453956,15.2,10.5600974554293,58021.4004997125,19826.65573770492,777134.0,302250.0,125200.0,150561.0,7850.0,754626.0,8847.634,20077.25,7463.363464480874,360626.2763784888,270442.4778761062,4647.795,665999.8796941916,15.199000000000012,-17.0,-12.3135934211572,1368.42696140417,6.44,551.1,150.0,0.0,0.0,0.0,90.0,3.749,18.63685410723989,0.0,4519.3,3657.438,163.205,11241.0,-17.040000000000006,4.334335790355907,3.6387465098791383,17820.020123629205,2814.3073803636257,113713.36164917164,73245.58747903032,31978.74167970544,34857.75100011928,1465.6361251689625,117112.02410310636,1766.1991870129013,2913.6285706667377,1531.9195596910504,104750.02285248588,82314.51072087753,1403.0835949116145,191806.16214963552,7.80597493024224,53.93,Angola,-2.6,-5.81618754909985,3506.07312818832,178.1082404379051,770.0,9523.0,1149.0,,0.0,1919.0,1721.62,44.97949171677537,1670.0658005464477,28299.767212940154,25657.02992003153,1721.62,101123.9,-2.5800000000000125
2017,2.6098039215686266,1.80065181234119,19394.38028777539,1312.379595157171,53980.61106719629,38165.48387096774,30316.160963185892,29672.752299134314,771.1383855512648,55508.6417278843,1377.5345714285716,1261.6703721530191,1243.256876840972,85441.12467937997,70048.54535303493,1649.2023333333332,207728.27261658869,0.566727272727271,32.5,24.9760381703571,61176.4563611565,20042.090410958903,768687.0,302809.0,126190.0,153555.0,7969.0,775088.0,9359.247,20290.166666666668,6968.318630136981,384043.5670524166,290782.84547311097,4468.663,714994.6949916506,32.49199999999999,-15.7,-9.16772469815358,1464.9261954181,4.8840327502379495,406.778483,150.0,0.0,0.0,0.0,70.0,2.992,14.378908754765844,0.0,7165.0,3700.031,128.6,12201.0,-15.671000000000006,5.5613602124420645,4.640983576199647,18605.15982869118,2843.948844741877,112738.006132254,73270.55042559115,33826.859836023075,35718.56022555337,1487.584902745278,120371.69883228056,1823.6772149197311,2946.543231567197,1449.5065923715028,112579.16090497615,87257.99885619829,1303.283132767482,199544.21120286387,11.14809212450852,66.73,Angola,-0.2,-3.40998337557743,4095.8100568707,158.1542984117675,780.088720683299,8384.0,5244.7507,,0.0,3111.0,1632.238,55.349386231629694,1576.742400958904,35598.03530556061,28256.53725580038,1632.238,122123.9,-0.1499999999999914
2018,2.341176470588235,1.7564897862253306,20731.07117633605,1323.0788100479717,56163.0307651841,38254.16129032258,31111.745019202328,30235.17587022372,760.4706993647824,58540.17025749252,1413.7855357142855,1268.5804346793482,1296.893961174808,101131.6183165316,76148.13942118641,1589.2628888888892,231089.98698473535,-0.3713636363636423,7.9,13.4460867409219,66679.0464899752,20595.572602739725,852658.0,303806.0,126770.0,162392.0,7768.0,873213.0,10953.408,20684.916666666668,7371.53722739726,392866.0,307692.0,4410.0,846583.7851798566,7.941000000000002,-19.7,-9.6002319632794,1482.21306651797,5.045103028517274,529.553457,150.0,0.0,0.0,0.0,10.0,3.0,13.158738417524088,0.0,7804.0,3833.462,120.179,13097.0,-19.655,3.947109961388142,3.2598069303767883,19959.841179904743,2916.3448730401597,124675.75210070804,73380.75314593267,35776.91120788646,36539.7189994458,1463.5127109098514,134912.89593199076,2072.5705717430687,3004.144366596857,1533.0247989852853,122896.4451355832,91441.71904232685,1282.8698039323524,236365.28698112676,6.952792156886289,50.57,Angola,-1.3,-5.16211179066241,3289.64399476678,170.58318094157858,785.0,8160.0,5486.3515,,0.0,9614.0,1473.267,54.9819232303757,1420.5883783835618,41388.89131946046,25887.3556074086,1473.267,101353.2116522323,-1.3160000000000025
2019,1.198039215686274,1.1832920892608534,20432.379697804983,1329.507516220728,57522.282525974595,38504.51612903226,32193.65963549354,30093.779222699643,731.1588888067248,61238.18772564684,1459.5188214285715,1260.3888921258547,1312.3103747992757,96147.84660958474,80244.13117720935,1577.591,223359.226205069,-2.7934545454545425,7.4,6.00103665097893,65640.7079484985,20582.638356164385,879865.0,303806.0,131884.0,158897.0,6801.0,963002.0,12315.054999999998,20431.666666666668,7038.086575342466,404046.0,321525.0,4576.14,838564.705624643,5.810999999999993,-27.7,-9.23893172984212,1288.55632450434,4.936528832848039,635.4641484,150.0,90.0,0.0,0.0,30.0,2.833,8.161944193228855,0.0,5810.0,3711.561,109.583,11364.0,-27.669999999999987,5.03347578798846,2.6635800833088337,19603.44572966429,2915.862558618497,128487.15734195983,73583.10117090173,38112.41346245704,35670.338922599614,1342.009632583336,148114.51349521734,2313.962179657006,2969.460930810512,1535.2229800829396,122534.10331835758,96272.91293665623,1338.2236016922666,236156.36556146247,9.009499909072103,67.77,Angola,-0.7,-3.7956079652012,2809.62608839129,174.5212089628032,789.4902,7783.0,5904.119549999999,,0.0,10546.13953,1372.848,54.71386759062699,1318.677120547945,35180.14287832357,22299.328651137515,1372.848,83136.74357901877,-0.7019999999999982
